GEOIDCORRECT;NAME_x;variable;estimate;Name;Location;Open Year-Round;Handicap Accessible;Borough;Comments;Latitude;Longitude;SUFFIX;POP100;GEOID;CENTLAT;BLOCK;AREAWATER;STATE;BASENAME;OID;LSADC;INTPTLAT;FUNCSTAT;NAME_y;OBJECTID;TRACT;CENTLON;BLKGRP;AREALAND;HU100;INTPTLON;MTFCC;LWBLKTYP;UR;COUNTY;SUFFIX.1;POP100.1;GEOID.1;CENTLAT.1;BLOCK.1;AREAWATER.1;STATE.1;BASENAME.1;OID.1;LSADC.1;INTPTLAT.1;FUNCSTAT.1;NAME.1;OBJECTID.1;TRACT.1;CENTLON.1;BLKGRP.1;AREALAND.1;HU100.1;INTPTLON.1;MTFCC.1;LWBLKTYP.1;UR.1;COUNTY.1;GEOID.2;STATE.2;COUNTY.2;TRACT.2;BLOCK.2
36005043503;Census Tract 435.03, Bronx County, New York;med_inc;;Van Cortlandt Park (Classic Playground);Van Cortlandt Park South and Gouverneur Avenue;Yes;;Bronx;;408.848.776;-73.890.838;;0;3,6005E+14;408.866.567;1018;0;36;1018;2,10701E+14;BK;408.866.567;S;Block 1018;1770678;43503;-738.903.934;1;236226;0;-738.903.934;G5040;L;U;5;;0;3,6005E+14;408.866.567;1018;0;36;1018;2,10701E+14;BK;408.866.567;S;Block 1018;1770678;43503;-738.903.934;1;236226;0;-738.903.934;G5040;L;U;5;3,6005E+14;36;5;43503;1018
36005043503;Census Tract 435.03, Bronx County, New York;med_inc;;Van Cortlandt Park (Indian Field);Broadway, Jerome Avenue, City Line, Van Cortlandt Park South;Yes;Yes;Bronx;;408.854.106;-738.934.812;;0;3,6005E+14;408.866.567;1018;0;36;1018;2,10701E+14;BK;408.866.567;S;Block 1018;1770678;43503;-738.903.934;1;236226;0;-738.903.934;G5040;L;U;5;;0;3,6005E+14;408.866.567;1018;0;36;1018;2,10701E+14;BK;408.866.567;S;Block 1018;1770678;43503;-738.903.934;1;236226;0;-738.903.934;G5040;L;U;5;3,6005E+14;36;5;43503;1018
36005043503;Census Tract 435.03, Bronx County, New York;med_inc;;Van Cortlandt Park (Pool Building);West 242nd Street & Broadway;Yes;;Bronx;;408.894.634;-738.983.574;;0;3,6005E+14;408.899.569;1011;0;36;1011;2,10701E+14;BK;408.899.569;S;Block 1011;1475556;43503;-73.898.065;1;1848;0;-73.898.065;G5040;L;U;5;;0;3,6005E+14;408.899.569;1011;0;36;1011;2,10701E+14;BK;408.899.569;S;Block 1011;1475556;43503;-73.898.065;1;1848;0;-73.898.065;G5040;L;U;5;3,6005E+14;36;5;43503;1011
36005043503;Census Tract 435.03, Bronx County, New York;med_inc;;Van Cortlandt Park (Stadium);Broadway, Jerome Avenue, City Line, Van Cortlandt Park South;Yes;;Bronx;;408.854.106;-738.934.812;;0;3,6005E+14;408.866.567;1018;0;36;1018;2,10701E+14;BK;408.866.567;S;Block 1018;1770678;43503;-738.903.934;1;236226;0;-738.903.934;G5040;L;U;5;;0;3,6005E+14;408.866.567;1018;0;36;1018;2,10701E+14;BK;408.866.567;S;Block 1018;1770678;43503;-738.903.934;1;236226;0;-738.903.934;G5040;L;U;5;3,6005E+14;36;5;43503;1018
36005043503;Census Tract 435.03, Bronx County, New York;med_inc;;Van Cortlandt Park (UC Pool Headquarters);Broadway, Jerome Avenue, City Line, Van Cortlandt Park South;Yes;;Bronx;;408.854.106;-738.934.812;;0;3,6005E+14;408.866.567;1018;0;36;1018;2,10701E+14;BK;408.866.567;S;Block 1018;1770678;43503;-738.903.934;1;236226;0;-738.903.934;G5040;L;U;5;;0;3,6005E+14;408.866.567;1018;0;36;1018;2,10701E+14;BK;408.866.567;S;Block 1018;1770678;43503;-738.903.934;1;236226;0;-738.903.934;G5040;L;U;5;3,6005E+14;36;5;43503;1018
36005043503;Census Tract 435.03, Bronx County, New York;med_inc;;Van Cortlandt Park (UC Pool Men's Locker);West 242nd Street & Broadway;Yes;;Bronx;;408.894.634;-738.983.574;;0;3,6005E+14;408.899.569;1011;0;36;1011;2,10701E+14;BK;408.899.569;S;Block 1011;1475556;43503;-73.898.065;1;1848;0;-73.898.065;G5040;L;U;5;;0;3,6005E+14;408.899.569;1011;0;36;1011;2,10701E+14;BK;408.899.569;S;Block 1011;1475556;43503;-73.898.065;1;1848;0;-73.898.065;G5040;L;U;5;3,6005E+14;36;5;43503;1011
36061015900;Census Tract 159, New York County, New York;population;8606;Playground 70;West End Avenue & West 70 Street;Yes;Yes;Manhattan;;407.784.935;-739.854.481;;893;3,6061E+14;407.791.734;3004;0;36;3004;2,10701E+14;BK;407.791.734;S;Block 3004;3665414;15900;-739.860.821;3;13894;563;-739.860.821;G5040;L;U;61;;893;3,6061E+14;407.791.734;3004;0;36;3004;2,10701E+14;BK;407.791.734;S;Block 3004;3665414;15900;-739.860.821;3;13894;563;-739.860.821;G5040;L;U;61;3,6061E+14;36;61;15900;3004
36061015900;Census Tract 159, New York County, New York;poverty;8606;Playground 70;West End Avenue & West 70 Street;Yes;Yes;Manhattan;;407.784.935;-739.854.481;;893;3,6061E+14;407.791.734;3004;0;36;3004;2,10701E+14;BK;407.791.734;S;Block 3004;3665414;15900;-739.860.821;3;13894;563;-739.860.821;G5040;L;U;61;;893;3,6061E+14;407.791.734;3004;0;36;3004;2,10701E+14;BK;407.791.734;S;Block 3004;3665414;15900;-739.860.821;3;13894;563;-739.860.821;G5040;L;U;61;3,6061E+14;36;61;15900;3004
36061015900;Census Tract 159, New York County, New York;med_inc;144315;Playground 70;West End Avenue & West 70 Street;Yes;Yes;Manhattan;;407.784.935;-739.854.481;;893;3,6061E+14;407.791.734;3004;0;36;3004;2,10701E+14;BK;407.791.734;S;Block 3004;3665414;15900;-739.860.821;3;13894;563;-739.860.821;G5040;L;U;61;;893;3,6061E+14;407.791.734;3004;0;36;3004;2,10701E+14;BK;407.791.734;S;Block 3004;3665414;15900;-739.860.821;3;13894;563;-739.860.821;G5040;L;U;61;3,6061E+14;36;61;15900;3004
36061005200;Census Tract 52, New York County, New York;population;3254;Mellett Playground;Avenue V between East 13 & East 14 streets;Yes;;Brooklyn;;40.735.744;-7.399.250.219.999.990;;1027;3,6061E+14;407.359.509;2006;0;36;2006;2,10701E+14;BK;407.359.509;S;Block 2006;2844879;5200;-739.924.173;2;15885;669;-739.924.173;G5040;L;U;61;;1027;3,6061E+14;407.359.509;2006;0;36;2006;2,10701E+14;BK;407.359.509;S;Block 2006;2844879;5200;-739.924.173;2;15885;669;-739.924.173;G5040;L;U;61;3,6061E+14;36;61;5200;2006
36061005200;Census Tract 52, New York County, New York;poverty;2397;Mellett Playground;Avenue V between East 13 & East 14 streets;Yes;;Brooklyn;;40.735.744;-7.399.250.219.999.990;;1027;3,6061E+14;407.359.509;2006;0;36;2006;2,10701E+14;BK;407.359.509;S;Block 2006;2844879;5200;-739.924.173;2;15885;669;-739.924.173;G5040;L;U;61;;1027;3,6061E+14;407.359.509;2006;0;36;2006;2,10701E+14;BK;407.359.509;S;Block 2006;2844879;5200;-739.924.173;2;15885;669;-739.924.173;G5040;L;U;61;3,6061E+14;36;61;5200;2006
36061005200;Census Tract 52, New York County, New York;med_inc;165972;Mellett Playground;Avenue V between East 13 & East 14 streets;Yes;;Brooklyn;;40.735.744;-7.399.250.219.999.990;;1027;3,6061E+14;407.359.509;2006;0;36;2006;2,10701E+14;BK;407.359.509;S;Block 2006;2844879;5200;-739.924.173;2;15885;669;-739.924.173;G5040;L;U;61;;1027;3,6061E+14;407.359.509;2006;0;36;2006;2,10701E+14;BK;407.359.509;S;Block 2006;2844879;5200;-739.924.173;2;15885;669;-739.924.173;G5040;L;U;61;3,6061E+14;36;61;5200;2006
36081088903;Census Tract 889.03, Queens County, New York;population;5266;Union Playground (PS 214);Union Street & 31 Road;Yes;;Queens;;407.706.513;-7.382.656.639.999.990;;903;3,60811E+14;407.717.253;3000;0;36;3000;2,10701E+14;BK;407.717.253;S;Block 3000;3060117;88903;-738.278.832;3;55914;418;-738.278.832;G5040;L;U;81;;903;3,60811E+14;407.717.253;3000;0;36;3000;2,10701E+14;BK;407.717.253;S;Block 3000;3060117;88903;-738.278.832;3;55914;418;-738.278.832;G5040;L;U;81;3,60811E+14;36;81;88903;3000
36081088903;Census Tract 889.03, Queens County, New York;poverty;5089;Union Playground (PS 214);Union Street & 31 Road;Yes;;Queens;;407.706.513;-7.382.656.639.999.990;;903;3,60811E+14;407.717.253;3000;0;36;3000;2,10701E+14;BK;407.717.253;S;Block 3000;3060117;88903;-738.278.832;3;55914;418;-738.278.832;G5040;L;U;81;;903;3,60811E+14;407.717.253;3000;0;36;3000;2,10701E+14;BK;407.717.253;S;Block 3000;3060117;88903;-738.278.832;3;55914;418;-738.278.832;G5040;L;U;81;3,60811E+14;36;81;88903;3000
36081088903;Census Tract 889.03, Queens County, New York;med_inc;73060;Union Playground (PS 214);Union Street & 31 Road;Yes;;Queens;;407.706.513;-7.382.656.639.999.990;;903;3,60811E+14;407.717.253;3000;0;36;3000;2,10701E+14;BK;407.717.253;S;Block 3000;3060117;88903;-738.278.832;3;55914;418;-738.278.832;G5040;L;U;81;;903;3,60811E+14;407.717.253;3000;0;36;3000;2,10701E+14;BK;407.717.253;S;Block 3000;3060117;88903;-738.278.832;3;55914;418;-738.278.832;G5040;L;U;81;3,60811E+14;36;81;88903;3000
36005040900;Census Tract 409, Bronx County, New York;population;3272;Fort Independence Playground;Stevenson Place, West 238 Street, Sedgwick Avenue;Yes;;Bronx;;408.818.433;-7.389.640.469.999.990;;249;3,6005E+14;408.773.604;2000;0;36;2000;2,10701E+14;BK;408.757.261;S;Block 2000;1476284;40900;-738.949.947;2;207009;134;-73.895.834;G5040;L;U;5;;249;3,6005E+14;408.773.604;2000;0;36;2000;2,10701E+14;BK;408.757.261;S;Block 2000;1476284;40900;-738.949.947;2;207009;134;-73.895.834;G5040;L;U;5;3,6005E+14;36;5;40900;2000
36005040900;Census Tract 409, Bronx County, New York;population;3272;Harris Park;West 205 Street, Paul Avenue, Bedford Pk B, Goulden Avenue;Yes;;Bronx;;40.877.126;-738.928.913;;249;3,6005E+14;408.773.604;2000;0;36;2000;2,10701E+14;BK;408.757.261;S;Block 2000;1476284;40900;-738.949.947;2;207009;134;-73.895.834;G5040;L;U;5;;249;3,6005E+14;408.773.604;2000;0;36;2000;2,10701E+14;BK;408.757.261;S;Block 2000;1476284;40900;-738.949.947;2;207009;134;-73.895.834;G5040;L;U;5;3,6005E+14;36;5;40900;2000
36005040900;Census Tract 409, Bronx County, New York;poverty;3272;Fort Independence Playground;Stevenson Place, West 238 Street, Sedgwick Avenue;Yes;;Bronx;;408.818.433;-7.389.640.469.999.990;;249;3,6005E+14;408.773.604;2000;0;36;2000;2,10701E+14;BK;408.757.261;S;Block 2000;1476284;40900;-738.949.947;2;207009;134;-73.895.834;G5040;L;U;5;;249;3,6005E+14;408.773.604;2000;0;36;2000;2,10701E+14;BK;408.757.261;S;Block 2000;1476284;40900;-738.949.947;2;207009;134;-73.895.834;G5040;L;U;5;3,6005E+14;36;5;40900;2000
36005040900;Census Tract 409, Bronx County, New York;poverty;3272;Harris Park;West 205 Street, Paul Avenue, Bedford Pk B, Goulden Avenue;Yes;;Bronx;;40.877.126;-738.928.913;;249;3,6005E+14;408.773.604;2000;0;36;2000;2,10701E+14;BK;408.757.261;S;Block 2000;1476284;40900;-738.949.947;2;207009;134;-73.895.834;G5040;L;U;5;;249;3,6005E+14;408.773.604;2000;0;36;2000;2,10701E+14;BK;408.757.261;S;Block 2000;1476284;40900;-738.949.947;2;207009;134;-73.895.834;G5040;L;U;5;3,6005E+14;36;5;40900;2000
36005040900;Census Tract 409, Bronx County, New York;med_inc;60278;Fort Independence Playground;Stevenson Place, West 238 Street, Sedgwick Avenue;Yes;;Bronx;;408.818.433;-7.389.640.469.999.990;;249;3,6005E+14;408.773.604;2000;0;36;2000;2,10701E+14;BK;408.757.261;S;Block 2000;1476284;40900;-738.949.947;2;207009;134;-73.895.834;G5040;L;U;5;;249;3,6005E+14;408.773.604;2000;0;36;2000;2,10701E+14;BK;408.757.261;S;Block 2000;1476284;40900;-738.949.947;2;207009;134;-73.895.834;G5040;L;U;5;3,6005E+14;36;5;40900;2000
36005040900;Census Tract 409, Bronx County, New York;med_inc;60278;Harris Park;West 205 Street, Paul Avenue, Bedford Pk B, Goulden Avenue;Yes;;Bronx;;40.877.126;-738.928.913;;249;3,6005E+14;408.773.604;2000;0;36;2000;2,10701E+14;BK;408.757.261;S;Block 2000;1476284;40900;-738.949.947;2;207009;134;-73.895.834;G5040;L;U;5;;249;3,6005E+14;408.773.604;2000;0;36;2000;2,10701E+14;BK;408.757.261;S;Block 2000;1476284;40900;-738.949.947;2;207009;134;-73.895.834;G5040;L;U;5;3,6005E+14;36;5;40900;2000
36081003400;Census Tract 34, Queens County, New York;population;2563;London Planetree Playground;88 Street, Atlantic-95 avenues;Yes;;Queens;;406.866.195;-7.385.396.089.999.990;;0;3,6081E+14;406.861.776;1001;0;36;1001;2,10701E+14;BK;406.861.776;S;Block 1001;2547944;3400;-738.532.609;1;11475;0;-738.532.609;G5040;L;U;81;;0;3,6081E+14;406.861.776;1001;0;36;1001;2,10701E+14;BK;406.861.776;S;Block 1001;2547944;3400;-738.532.609;1;11475;0;-738.532.609;G5040;L;U;81;3,6081E+14;36;81;3400;1001
36081003400;Census Tract 34, Queens County, New York;poverty;2563;London Planetree Playground;88 Street, Atlantic-95 avenues;Yes;;Queens;;406.866.195;-7.385.396.089.999.990;;0;3,6081E+14;406.861.776;1001;0;36;1001;2,10701E+14;BK;406.861.776;S;Block 1001;2547944;3400;-738.532.609;1;11475;0;-738.532.609;G5040;L;U;81;;0;3,6081E+14;406.861.776;1001;0;36;1001;2,10701E+14;BK;406.861.776;S;Block 1001;2547944;3400;-738.532.609;1;11475;0;-738.532.609;G5040;L;U;81;3,6081E+14;36;81;3400;1001
36081003400;Census Tract 34, Queens County, New York;med_inc;72292;London Planetree Playground;88 Street, Atlantic-95 avenues;Yes;;Queens;;406.866.195;-7.385.396.089.999.990;;0;3,6081E+14;406.861.776;1001;0;36;1001;2,10701E+14;BK;406.861.776;S;Block 1001;2547944;3400;-738.532.609;1;11475;0;-738.532.609;G5040;L;U;81;;0;3,6081E+14;406.861.776;1001;0;36;1001;2,10701E+14;BK;406.861.776;S;Block 1001;2547944;3400;-738.532.609;1;11475;0;-738.532.609;G5040;L;U;81;3,6081E+14;36;81;3400;1001
36047018300;Census Tract 183, Kings County, New York;population;2749;Edmonds Playground;DeKalb Avenue, Adelphi Street;Yes;;Brooklyn;;406.895.466;-739.711.441;;432;3,6047E+14;406.906.113;2000;0;36;2000;2,10701E+14;BK;406.906.113;S;Block 2000;6083416;18300;-739.718.478;2;19403;185;-739.718.478;G5040;L;U;47;;432;3,6047E+14;406.906.113;2000;0;36;2000;2,10701E+14;BK;406.906.113;S;Block 2000;6083416;18300;-739.718.478;2;19403;185;-739.718.478;G5040;L;U;47;3,6047E+14;36;47;18300;2000
36047018300;Census Tract 183, Kings County, New York;poverty;2744;Edmonds Playground;DeKalb Avenue, Adelphi Street;Yes;;Brooklyn;;406.895.466;-739.711.441;;432;3,6047E+14;406.906.113;2000;0;36;2000;2,10701E+14;BK;406.906.113;S;Block 2000;6083416;18300;-739.718.478;2;19403;185;-739.718.478;G5040;L;U;47;;432;3,6047E+14;406.906.113;2000;0;36;2000;2,10701E+14;BK;406.906.113;S;Block 2000;6083416;18300;-739.718.478;2;19403;185;-739.718.478;G5040;L;U;47;3,6047E+14;36;47;18300;2000
36047018300;Census Tract 183, Kings County, New York;med_inc;158060;Edmonds Playground;DeKalb Avenue, Adelphi Street;Yes;;Brooklyn;;406.895.466;-739.711.441;;432;3,6047E+14;406.906.113;2000;0;36;2000;2,10701E+14;BK;406.906.113;S;Block 2000;6083416;18300;-739.718.478;2;19403;185;-739.718.478;G5040;L;U;47;;432;3,6047E+14;406.906.113;2000;0;36;2000;2,10701E+14;BK;406.906.113;S;Block 2000;6083416;18300;-739.718.478;2;19403;185;-739.718.478;G5040;L;U;47;3,6047E+14;36;47;18300;2000
36005036100;Census Tract 361, Bronx County, New York;population;5756;Bronx Park (River Park Playground);East 180th Street, Boston Road;Yes;Yes;Bronx;;408.426.532;-738.781.539;;1021;3,6005E+14;408.437.325;5000;0;36;5000;2,10701E+14;BK;408.437.325;S;Block 5000;1766863;36100;-738.787.982;5;29932;440;-738.787.982;G5040;L;U;5;;1021;3,6005E+14;408.437.325;5000;0;36;5000;2,10701E+14;BK;408.437.325;S;Block 5000;1766863;36100;-738.787.982;5;29932;440;-738.787.982;G5040;L;U;5;3,6005E+14;36;5;36100;5000
36005036100;Census Tract 361, Bronx County, New York;poverty;5728;Bronx Park (River Park Playground);East 180th Street, Boston Road;Yes;Yes;Bronx;;408.426.532;-738.781.539;;1021;3,6005E+14;408.437.325;5000;0;36;5000;2,10701E+14;BK;408.437.325;S;Block 5000;1766863;36100;-738.787.982;5;29932;440;-738.787.982;G5040;L;U;5;;1021;3,6005E+14;408.437.325;5000;0;36;5000;2,10701E+14;BK;408.437.325;S;Block 5000;1766863;36100;-738.787.982;5;29932;440;-738.787.982;G5040;L;U;5;3,6005E+14;36;5;36100;5000
36005036100;Census Tract 361, Bronx County, New York;med_inc;20435;Bronx Park (River Park Playground);East 180th Street, Boston Road;Yes;Yes;Bronx;;408.426.532;-738.781.539;;1021;3,6005E+14;408.437.325;5000;0;36;5000;2,10701E+14;BK;408.437.325;S;Block 5000;1766863;36100;-738.787.982;5;29932;440;-738.787.982;G5040;L;U;5;;1021;3,6005E+14;408.437.325;5000;0;36;5000;2,10701E+14;BK;408.437.325;S;Block 5000;1766863;36100;-738.787.982;5;29932;440;-738.787.982;G5040;L;U;5;3,6005E+14;36;5;36100;5000
36047092200;Census Tract 922, Kings County, New York;population;2335;Osborn Playground;Linden Boulevard & Osborn Street;Yes;;Brooklyn;;406.551.791;-739.050.931;;305;3,60471E+14;406.559.272;1003;0;36;1003;2,10701E+14;BK;406.559.272;S;Block 1003;3464005;92200;-73.904.814;1;12325;123;-73.904.814;G5040;L;U;47;;305;3,60471E+14;406.559.272;1003;0;36;1003;2,10701E+14;BK;406.559.272;S;Block 1003;3464005;92200;-73.904.814;1;12325;123;-73.904.814;G5040;L;U;47;3,60471E+14;36;47;92200;1003
36047092200;Census Tract 922, Kings County, New York;poverty;2335;Osborn Playground;Linden Boulevard & Osborn Street;Yes;;Brooklyn;;406.551.791;-739.050.931;;305;3,60471E+14;406.559.272;1003;0;36;1003;2,10701E+14;BK;406.559.272;S;Block 1003;3464005;92200;-73.904.814;1;12325;123;-73.904.814;G5040;L;U;47;;305;3,60471E+14;406.559.272;1003;0;36;1003;2,10701E+14;BK;406.559.272;S;Block 1003;3464005;92200;-73.904.814;1;12325;123;-73.904.814;G5040;L;U;47;3,60471E+14;36;47;92200;1003
36047092200;Census Tract 922, Kings County, New York;med_inc;34867;Osborn Playground;Linden Boulevard & Osborn Street;Yes;;Brooklyn;;406.551.791;-739.050.931;;305;3,60471E+14;406.559.272;1003;0;36;1003;2,10701E+14;BK;406.559.272;S;Block 1003;3464005;92200;-73.904.814;1;12325;123;-73.904.814;G5040;L;U;47;;305;3,60471E+14;406.559.272;1003;0;36;1003;2,10701E+14;BK;406.559.272;S;Block 1003;3464005;92200;-73.904.814;1;12325;123;-73.904.814;G5040;L;U;47;3,60471E+14;36;47;92200;1003
36005019900;Census Tract 199, Bronx County, New York;population;7899;Nelson Playground;West 166 Street, Nelson Avenue, Woodycrest Avenue;Yes;;Bronx;;408.353.466;-739.269.937;;321;3,6005E+14;408.361.391;4003;0;36;4003;2,10701E+14;BK;408.361.391;S;Block 4003;1339668;19900;-739.270.116;4;13658;126;-739.270.116;G5040;L;U;5;;321;3,6005E+14;408.361.391;4003;0;36;4003;2,10701E+14;BK;408.361.391;S;Block 4003;1339668;19900;-739.270.116;4;13658;126;-739.270.116;G5040;L;U;5;3,6005E+14;36;5;19900;4003
36005019900;Census Tract 199, Bronx County, New York;poverty;7889;Nelson Playground;West 166 Street, Nelson Avenue, Woodycrest Avenue;Yes;;Bronx;;408.353.466;-739.269.937;;321;3,6005E+14;408.361.391;4003;0;36;4003;2,10701E+14;BK;408.361.391;S;Block 4003;1339668;19900;-739.270.116;4;13658;126;-739.270.116;G5040;L;U;5;;321;3,6005E+14;408.361.391;4003;0;36;4003;2,10701E+14;BK;408.361.391;S;Block 4003;1339668;19900;-739.270.116;4;13658;126;-739.270.116;G5040;L;U;5;3,6005E+14;36;5;19900;4003
36005019900;Census Tract 199, Bronx County, New York;med_inc;37080;Nelson Playground;West 166 Street, Nelson Avenue, Woodycrest Avenue;Yes;;Bronx;;408.353.466;-739.269.937;;321;3,6005E+14;408.361.391;4003;0;36;4003;2,10701E+14;BK;408.361.391;S;Block 4003;1339668;19900;-739.270.116;4;13658;126;-739.270.116;G5040;L;U;5;;321;3,6005E+14;408.361.391;4003;0;36;4003;2,10701E+14;BK;408.361.391;S;Block 4003;1339668;19900;-739.270.116;4;13658;126;-739.270.116;G5040;L;U;5;3,6005E+14;36;5;19900;4003
36081027900;Census Tract 279, Queens County, New York;population;7403;Hart Playground;37 Avenue, west of 69 Street;Yes;;Queens;;407.501.911;-738.801.257;;661;3,6081E+14;407.512.096;2001;0;36;2001;2,10701E+14;BK;407.512.096;S;Block 2001;3760369;27900;-738.803.127;2;18188;230;-738.803.127;G5040;L;U;81;;661;3,6081E+14;407.512.096;2001;0;36;2001;2,10701E+14;BK;407.512.096;S;Block 2001;3760369;27900;-738.803.127;2;18188;230;-738.803.127;G5040;L;U;81;3,6081E+14;36;81;27900;2001
36081027900;Census Tract 279, Queens County, New York;population;7403;Louis Armstrong Playground (PS 143);37 Avenue between 112 & 113 streets;No;Yes;Queens;;407.501.911;-738.801.257;;661;3,6081E+14;407.512.096;2001;0;36;2001;2,10701E+14;BK;407.512.096;S;Block 2001;3760369;27900;-738.803.127;2;18188;230;-738.803.127;G5040;L;U;81;;661;3,6081E+14;407.512.096;2001;0;36;2001;2,10701E+14;BK;407.512.096;S;Block 2001;3760369;27900;-738.803.127;2;18188;230;-738.803.127;G5040;L;U;81;3,6081E+14;36;81;27900;2001
36081027900;Census Tract 279, Queens County, New York;poverty;7347;Hart Playground;37 Avenue, west of 69 Street;Yes;;Queens;;407.501.911;-738.801.257;;661;3,6081E+14;407.512.096;2001;0;36;2001;2,10701E+14;BK;407.512.096;S;Block 2001;3760369;27900;-738.803.127;2;18188;230;-738.803.127;G5040;L;U;81;;661;3,6081E+14;407.512.096;2001;0;36;2001;2,10701E+14;BK;407.512.096;S;Block 2001;3760369;27900;-738.803.127;2;18188;230;-738.803.127;G5040;L;U;81;3,6081E+14;36;81;27900;2001
36081027900;Census Tract 279, Queens County, New York;poverty;7347;Louis Armstrong Playground (PS 143);37 Avenue between 112 & 113 streets;No;Yes;Queens;;407.501.911;-738.801.257;;661;3,6081E+14;407.512.096;2001;0;36;2001;2,10701E+14;BK;407.512.096;S;Block 2001;3760369;27900;-738.803.127;2;18188;230;-738.803.127;G5040;L;U;81;;661;3,6081E+14;407.512.096;2001;0;36;2001;2,10701E+14;BK;407.512.096;S;Block 2001;3760369;27900;-738.803.127;2;18188;230;-738.803.127;G5040;L;U;81;3,6081E+14;36;81;27900;2001
36081027900;Census Tract 279, Queens County, New York;med_inc;67381;Hart Playground;37 Avenue, west of 69 Street;Yes;;Queens;;407.501.911;-738.801.257;;661;3,6081E+14;407.512.096;2001;0;36;2001;2,10701E+14;BK;407.512.096;S;Block 2001;3760369;27900;-738.803.127;2;18188;230;-738.803.127;G5040;L;U;81;;661;3,6081E+14;407.512.096;2001;0;36;2001;2,10701E+14;BK;407.512.096;S;Block 2001;3760369;27900;-738.803.127;2;18188;230;-738.803.127;G5040;L;U;81;3,6081E+14;36;81;27900;2001
36081027900;Census Tract 279, Queens County, New York;med_inc;67381;Louis Armstrong Playground (PS 143);37 Avenue between 112 & 113 streets;No;Yes;Queens;;407.501.911;-738.801.257;;661;3,6081E+14;407.512.096;2001;0;36;2001;2,10701E+14;BK;407.512.096;S;Block 2001;3760369;27900;-738.803.127;2;18188;230;-738.803.127;G5040;L;U;81;;661;3,6081E+14;407.512.096;2001;0;36;2001;2,10701E+14;BK;407.512.096;S;Block 2001;3760369;27900;-738.803.127;2;18188;230;-738.803.127;G5040;L;U;81;3,6081E+14;36;81;27900;2001
36047014101;Census Tract 141.01, Kings County, New York;population;1036;Prospect Park (The Bandshell);Prospect Park West/7th Street/15th Street;Yes;Yes;Brooklyn;;406.651.991;-739.885.478;;452;3,6047E+14;406.652.975;1002;0;36;1002;2,10701E+14;BK;406.652.975;S;Block 1002;5612502;14101;-739.878.809;1;18744;192;-739.878.809;G5040;L;U;47;;452;3,6047E+14;406.652.975;1002;0;36;1002;2,10701E+14;BK;406.652.975;S;Block 1002;5612502;14101;-739.878.809;1;18744;192;-739.878.809;G5040;L;U;47;3,6047E+14;36;47;14101;1002
36047014101;Census Tract 141.01, Kings County, New York;poverty;1034;Prospect Park (The Bandshell);Prospect Park West/7th Street/15th Street;Yes;Yes;Brooklyn;;406.651.991;-739.885.478;;452;3,6047E+14;406.652.975;1002;0;36;1002;2,10701E+14;BK;406.652.975;S;Block 1002;5612502;14101;-739.878.809;1;18744;192;-739.878.809;G5040;L;U;47;;452;3,6047E+14;406.652.975;1002;0;36;1002;2,10701E+14;BK;406.652.975;S;Block 1002;5612502;14101;-739.878.809;1;18744;192;-739.878.809;G5040;L;U;47;3,6047E+14;36;47;14101;1002
36047014101;Census Tract 141.01, Kings County, New York;med_inc;114722;Prospect Park (The Bandshell);Prospect Park West/7th Street/15th Street;Yes;Yes;Brooklyn;;406.651.991;-739.885.478;;452;3,6047E+14;406.652.975;1002;0;36;1002;2,10701E+14;BK;406.652.975;S;Block 1002;5612502;14101;-739.878.809;1;18744;192;-739.878.809;G5040;L;U;47;;452;3,6047E+14;406.652.975;1002;0;36;1002;2,10701E+14;BK;406.652.975;S;Block 1002;5612502;14101;-739.878.809;1;18744;192;-739.878.809;G5040;L;U;47;3,6047E+14;36;47;14101;1002
36005014300;Census Tract 143, Bronx County, New York;population;1579;Webster Playground;E. 188 St. Bet. Webster Ave. And Park Ave.;;Yes;Bronx;;408.279.071;-73.912.172;;391;3,6005E+14;408.286.641;1003;0;36;1003;2,10701E+14;BK;408.286.641;S;Block 1003;4157467;14300;-739.121.954;1;11401;270;-739.121.954;G5040;L;U;5;;391;3,6005E+14;408.286.641;1003;0;36;1003;2,10701E+14;BK;408.286.641;S;Block 1003;4157467;14300;-739.121.954;1;11401;270;-739.121.954;G5040;L;U;5;3,6005E+14;36;5;14300;1003
36005014300;Census Tract 143, Bronx County, New York;poverty;1579;Webster Playground;E. 188 St. Bet. Webster Ave. And Park Ave.;;Yes;Bronx;;408.279.071;-73.912.172;;391;3,6005E+14;408.286.641;1003;0;36;1003;2,10701E+14;BK;408.286.641;S;Block 1003;4157467;14300;-739.121.954;1;11401;270;-739.121.954;G5040;L;U;5;;391;3,6005E+14;408.286.641;1003;0;36;1003;2,10701E+14;BK;408.286.641;S;Block 1003;4157467;14300;-739.121.954;1;11401;270;-739.121.954;G5040;L;U;5;3,6005E+14;36;5;14300;1003
